student_id,attendance,internal1,internal2,assignments,study_hours,previous_marks,final_score
S5455,79.33,46.82,22.46,63.51,1.27,54.81,59.34
S5456,57.64,74.06,70.48,53.37,0.91,86.5,61.76
S5457,55.0,60.94,79.78,78.58,6.71,54.62,60.67
S5458,51.73,78.82,70.03,93.74,0.73,60.28,66.13
S5459,84.93,56.37,50.48,96.9,1.22,73.76,49.54
S5460,92.83,66.86,41.57,63.22,1.16,66.71,63.0
S5461,100.0,59.27,70.9,75.84,0.66,71.49,63.61
S5462,87.65,58.27,64.55,78.91,0.59,51.09,68.48
S5463,92.44,64.66,59.74,82.43,0.86,45.68,52.2
S5464,66.3,69.66,94.8,52.44,4.79,49.94,60.95
S5465,57.65,37.51,44.96,100.0,3.5,55.95,53.0
S5466,87.75,85.81,93.95,88.53,2.74,61.1,74.08
S5467,81.27,26.53,62.57,89.05,1.47,82.63,58.24
S5468,76.61,47.67,28.96,94.07,1.7,66.48,61.52
S5469,80.81,58.3,58.77,80.68,0.75,73.24,63.27
S5470,79.85,67.42,79.27,49.45,0.19,67.41,57.97
S5471,94.26,88.37,55.43,67.22,0.96,46.04,73.14
S5472,94.42,26.55,35.45,36.98,1.64,65.29,50.41
S5473,83.16,50.86,59.04,78.3,0.14,67.22,63.06
S5474,87.69,21.72,46.57,66.62,0.22,77.92,48.12
S5475,82.71,60.57,70.85,69.19,0.73,46.83,47.1
S5476,68.08,64.89,75.92,94.08,1.1,30.31,57.44
S5477,86.35,88.63,42.99,60.86,1.2,68.0,58.39
S5478,54.08,62.17,49.3,64.96,0.3,71.02,49.13
S5479,90.81,78.79,75.62,70.44,0.61,61.95,65.6
S5480,57.08,70.51,46.54,33.2,0.73,65.48,50.25
S5481,79.29,52.17,42.52,64.68,0.17,79.94,61.82
S5482,62.32,34.64,40.78,20.28,0.95,57.2,46.36
S5483,83.3,64.95,68.34,58.29,0.18,60.26,67.37
S5484,74.49,33.14,67.56,87.1,2.92,66.34,54.54
S5485,51.08,83.31,49.69,78.95,1.17,44.26,56.58
S5486,81.31,57.08,62.09,58.1,0.95,62.42,68.99
S5487,66.33,81.51,89.49,70.82,0.32,63.92,58.45
S5488,88.22,51.36,44.47,48.5,0.62,92.83,66.17
S5489,75.02,64.84,26.87,69.95,0.64,59.93,47.92
S5490,80.93,63.77,70.19,100.0,10.11,68.4,75.68
S5491,60.64,59.19,60.01,100.0,4.33,80.62,66.7
S5492,66.16,52.21,49.22,71.05,0.04,50.76,53.72
S5493,68.12,67.06,73.74,73.2,2.3,88.39,79.53
S5494,87.85,43.33,77.11,50.41,0.71,94.99,61.66
S5495,100.0,38.23,22.25,53.96,0.26,64.51,41.94
S5496,62.92,82.37,50.25,77.24,2.93,55.83,63.03
S5497,91.15,73.09,100.0,59.5,0.34,92.66,74.75
S5498,42.45,61.19,72.5,88.08,1.41,78.53,62.45
S5499,57.09,89.97,74.17,100.0,2.4,66.39,75.23
S5500,60.62,55.18,83.11,76.65,1.94,89.26,64.0
S5501,54.71,83.81,62.31,72.03,9.12,87.46,69.63
S5502,51.25,63.16,76.34,36.38,3.7,59.28,54.81
S5503,81.19,41.55,74.93,84.95,3.57,69.23,75.8
S5504,71.79,93.26,71.7,47.13,1.05,74.81,63.79
S5505,80.69,77.83,56.2,61.64,0.02,65.49,58.66
S5506,85.36,57.82,65.1,89.19,3.18,41.36,70.31
S5507,78.98,73.09,51.41,90.6,12.0,49.05,63.56
S5508,84.87,52.73,62.23,60.67,1.25,41.91,60.48
S5509,73.96,74.92,40.97,61.82,10.16,73.38,62.34
S5510,57.2,16.96,47.77,56.01,0.37,44.87,39.71
S5511,90.87,41.64,56.92,46.04,0.84,68.27,71.21
S5512,66.16,77.63,45.01,57.3,0.45,96.14,66.91
S5513,60.97,55.51,52.91,37.74,1.55,89.27,58.42
S5514,72.33,63.74,59.05,83.66,3.83,33.76,63.66
S5515,61.31,35.76,69.24,77.89,1.0,43.26,48.69
S5516,68.74,93.26,79.09,81.21,5.68,51.8,73.42
S5517,80.16,81.43,53.65,50.91,1.89,45.13,63.65
S5518,80.23,56.39,86.03,46.1,1.5,36.89,61.09
S5519,61.53,52.72,78.89,71.07,3.71,64.82,61.27
S5520,67.68,78.53,71.07,71.28,0.26,76.99,62.98
S5521,91.11,95.68,64.77,67.05,3.57,81.22,76.47
S5522,82.45,77.17,67.74,64.21,0.67,56.93,62.1
S5523,100.0,99.09,83.37,100.0,0.79,60.38,87.15
S5524,92.7,43.4,84.02,78.52,2.2,71.05,56.55
S5525,92.16,45.25,86.03,100.0,5.57,63.16,81.55
S5526,54.18,38.6,62.74,95.38,2.07,78.78,49.17
S5527,86.46,67.95,71.99,100.0,2.51,72.32,66.69
S5528,74.2,63.16,86.18,48.51,3.6,58.6,65.81
S5529,66.74,57.26,50.77,81.86,0.72,33.44,57.51
S5530,77.52,74.57,56.27,61.36,4.21,90.48,78.38
S5531,89.18,82.18,62.29,36.73,1.3,53.34,64.46
S5532,82.51,32.54,78.19,99.92,0.46,71.08,64.86
S5533,61.82,49.25,78.47,64.13,1.03,32.42,55.53
S5534,86.14,74.76,57.84,48.9,0.68,64.81,71.75
S5535,65.44,51.58,34.85,61.71,0.62,66.7,64.43
S5536,78.25,45.63,66.43,54.08,0.8,67.53,56.13
S5537,70.45,78.33,45.47,56.13,0.48,100.0,64.29
S5538,71.72,36.79,35.18,65.57,2.64,54.27,48.46
S5539,86.49,54.57,39.25,100.0,2.08,78.95,63.76
S5540,59.4,65.92,67.87,56.67,2.51,73.89,70.03
S5541,100.0,49.67,86.5,100.0,1.01,53.46,67.53
S5542,47.68,74.1,62.7,86.98,3.52,78.7,47.95
S5543,66.03,49.76,65.8,77.93,0.33,62.21,59.6
S5544,80.55,85.36,83.29,84.96,2.03,79.88,82.82
S5545,83.76,57.74,34.2,70.27,0.77,98.34,61.41
S5546,73.49,72.08,71.36,95.72,1.8,67.56,72.09
S5547,74.14,73.43,61.79,81.34,0.94,60.22,68.79
S5548,81.16,48.7,72.19,36.71,3.75,82.88,60.8
S5549,71.53,23.04,53.3,75.93,5.33,88.74,59.41
S5550,95.9,66.49,47.28,85.68,3.26,49.98,69.45
S5551,87.59,61.3,64.53,64.22,0.46,57.3,50.91
S5552,88.09,70.0,91.69,72.53,0.77,76.48,73.96
S5553,60.51,55.92,77.5,57.74,6.04,62.76,50.33
S5554,73.81,52.25,52.86,42.45,1.38,48.78,51.18
S5555,70.49,96.15,37.86,38.99,6.8,74.19,58.12
S5556,59.92,33.5,31.72,39.26,1.2,76.42,48.36
S5557,80.4,73.21,85.69,83.38,7.28,59.32,75.42
S5558,66.94,49.66,44.81,20.19,6.24,66.04,51.22
S5559,84.83,53.96,56.14,56.67,2.59,55.2,57.4
S5560,58.95,54.29,85.78,54.69,0.02,46.38,61.92
S5561,100.0,45.54,32.95,64.36,1.23,56.55,47.04
S5562,61.56,70.28,88.86,32.87,5.81,66.26,56.31
S5563,78.29,85.03,57.43,78.08,5.19,39.92,74.08
S5564,86.88,68.46,41.33,44.54,0.5,57.79,53.77
S5565,66.44,61.86,57.55,92.65,1.22,66.49,48.77
S5566,87.79,42.24,48.99,57.56,4.33,85.31,68.24
S5567,56.56,69.3,69.93,68.09,2.07,59.69,65.67
S5568,96.78,98.81,50.33,70.08,4.51,43.82,75.44
S5569,75.21,53.15,27.59,74.88,4.2,61.44,55.0
S5570,66.05,53.23,58.03,70.74,5.71,55.37,67.73
S5571,70.51,49.9,37.58,61.46,0.3,74.39,59.48
S5572,87.13,51.19,65.68,76.86,0.38,59.26,72.09
S5573,66.23,10.58,40.63,79.32,0.21,18.92,44.87
S5574,63.76,67.29,53.22,54.7,6.57,100.0,62.27
S5575,71.68,44.78,65.29,78.53,1.55,67.42,56.83
S5576,57.35,31.02,58.18,93.83,0.16,66.52,45.37
S5577,100.0,73.56,66.51,84.12,0.93,38.8,72.99
S5578,66.5,40.52,74.25,88.65,1.04,40.1,60.92
S5579,87.47,53.9,41.16,73.44,3.98,63.44,58.13
S5580,78.14,86.4,60.84,51.28,3.19,70.71,69.02
S5581,60.23,34.63,2.07,53.81,2.81,76.94,37.57
S5582,74.91,32.41,66.45,76.4,0.05,69.04,62.1
S5583,86.76,64.85,56.59,88.86,5.8,44.84,61.39
S5584,72.18,80.69,44.3,100.0,0.58,22.42,54.24
S5585,92.9,31.66,67.68,89.64,2.38,63.3,62.61
S5586,90.32,67.34,83.11,46.59,0.15,55.92,70.3
S5587,88.78,70.46,53.43,54.65,0.2,43.54,52.68
S5588,68.11,22.94,44.99,100.0,0.02,79.08,59.83
S5589,58.8,74.37,64.97,65.71,2.0,38.22,47.39
S5590,65.8,75.78,37.96,70.95,2.38,75.49,57.1
S5591,77.94,54.39,50.11,50.79,0.12,41.03,43.69
S5592,83.19,82.54,84.0,100.0,0.82,67.28,60.59
S5593,42.43,80.46,63.12,80.01,4.58,80.88,63.9
S5594,74.88,61.86,28.17,54.51,0.26,59.26,49.89
S5595,77.37,51.87,29.65,50.12,0.59,93.73,44.45
S5596,70.84,42.49,64.92,76.14,1.33,97.6,57.94
S5597,94.37,59.32,77.52,70.88,4.43,69.03,73.36
S5598,81.33,70.26,32.88,86.64,0.71,74.2,59.52
S5599,94.65,54.16,70.09,80.94,12.0,83.03,73.77
S5600,71.76,20.44,85.95,64.71,1.05,74.26,54.49
S5601,89.06,82.84,95.98,59.12,1.17,72.43,71.23
S5602,99.53,63.42,67.96,66.8,0.31,56.09,63.37
S5603,94.68,53.17,71.12,58.99,2.74,36.31,58.63
S5604,58.62,75.43,23.6,67.4,0.67,41.37,44.52
S5605,71.19,87.44,99.8,70.33,2.38,100.0,70.88
S5606,69.82,9.57,51.64,52.04,0.61,70.48,42.58
S5607,82.34,67.82,45.2,82.61,1.18,60.82,58.41
S5608,85.3,34.32,57.41,62.59,4.66,86.48,53.61
S5609,62.42,68.98,89.21,53.16,3.22,52.26,66.65
S5610,76.02,62.3,100.0,62.97,0.4,74.91,76.0
S5611,44.7,71.44,64.26,74.85,2.25,66.31,57.3
S5612,96.63,51.01,79.97,71.66,2.38,72.82,69.97
S5613,67.31,26.28,62.78,78.44,0.23,59.28,48.29
S5614,75.84,51.89,43.32,87.97,1.5,48.6,63.21
S5615,70.36,67.32,88.58,96.1,0.72,51.01,79.08
S5616,92.19,78.28,50.8,75.71,1.51,51.67,65.16
S5617,32.44,38.91,89.64,48.61,3.6,64.95,46.28
S5618,74.75,78.49,85.37,64.62,0.41,38.55,67.26
S5619,73.41,48.34,73.05,49.91,0.32,43.79,55.43
S5620,68.2,66.52,94.92,100.0,0.75,67.3,68.44
S5621,100.0,50.82,100.0,100.0,7.3,62.83,82.93
S5622,61.69,63.28,58.85,83.01,3.31,68.23,66.4
S5623,86.58,76.05,47.44,87.17,0.05,64.23,61.15
S5624,80.34,37.91,28.44,75.02,1.23,100.0,70.48
S5625,93.92,47.76,100.0,77.32,0.71,67.15,62.51
S5626,64.99,63.33,54.09,38.05,2.44,58.56,47.4
S5627,64.01,100.0,82.43,68.52,1.48,66.72,71.58
S5628,91.44,44.46,48.66,52.38,8.01,82.34,75.06
S5629,81.38,96.72,89.69,75.63,0.59,64.16,72.31
S5630,51.83,96.08,49.4,68.81,2.13,76.64,54.71
S5631,66.91,58.25,40.55,100.0,2.89,71.73,63.4
S5632,80.8,54.63,58.25,88.33,4.19,60.06,62.64
S5633,87.57,47.54,52.43,75.69,1.25,66.88,64.55
S5634,64.81,58.77,72.73,64.66,2.79,92.18,62.39
S5635,31.29,34.68,61.07,100.0,0.87,69.13,44.18
S5636,82.85,58.63,73.3,69.4,1.37,48.24,77.11
S5637,56.7,86.94,56.76,76.63,5.42,59.57,45.35
S5638,44.74,49.0,50.03,70.84,7.19,29.06,59.04
S5639,32.52,55.67,51.5,61.92,3.05,67.34,52.7
S5640,87.21,29.38,98.81,70.73,1.13,87.31,62.87
S5641,76.93,66.73,66.05,30.76,4.12,42.2,67.92
S5642,71.62,64.76,26.29,39.05,0.06,67.55,40.53
S5643,95.84,61.15,52.64,76.99,0.26,81.75,72.62
S5644,84.56,56.1,63.74,100.0,2.6,83.55,57.27
S5645,99.24,54.73,95.22,76.96,0.83,86.76,68.56
S5646,54.11,69.03,80.52,55.59,7.26,33.24,51.84
S5647,74.48,59.48,45.41,41.14,1.37,73.58,49.31
S5648,50.75,65.67,100.0,85.69,1.35,39.41,63.36
S5649,71.56,63.87,61.44,58.66,2.72,48.03,52.96
S5650,71.27,80.22,84.43,82.86,3.5,78.96,60.61
S5651,84.4,72.19,41.21,77.8,1.55,67.69,65.77
S5652,75.68,63.47,18.83,79.57,0.58,77.35,55.63
S5653,84.35,87.33,36.65,70.67,3.56,49.21,65.64
S5654,85.55,67.56,3.49,77.67,0.93,90.05,57.75
S5655,100.0,83.49,100.0,67.61,0.46,76.7,85.47
S5656,70.27,70.92,65.86,57.29,2.4,80.12,62.28
S5657,60.88,26.85,45.36,50.73,0.23,46.64,48.12
S5658,78.69,83.49,70.15,22.3,8.53,84.91,61.85
S5659,62.97,62.43,65.41,66.38,2.4,59.63,54.12
S5660,97.23,59.06,73.18,100.0,10.23,54.61,84.59
S5661,70.75,65.06,83.77,84.6,0.99,75.63,76.34
S5662,66.52,53.79,56.78,74.55,8.51,74.91,65.12
S5663,67.93,64.09,46.16,55.32,0.38,50.6,47.24
S5664,85.78,49.35,76.9,89.95,0.1,99.96,64.41
S5665,72.63,82.94,76.44,67.61,0.08,95.84,77.77
S5666,65.37,57.96,63.81,100.0,1.5,75.29,71.61
S5667,99.98,53.11,100.0,50.38,0.21,72.32,70.13
S5668,62.16,43.35,54.12,55.0,1.72,70.61,65.26
S5669,75.53,64.84,45.8,53.05,0.95,38.65,56.06
S5670,84.78,63.37,69.53,40.36,0.98,66.92,54.37
S5671,50.53,66.99,49.85,51.26,2.42,66.69,49.92
S5672,82.2,41.51,70.92,72.06,0.43,55.21,59.61
S5673,59.17,31.18,47.01,55.76,3.49,59.74,47.03
S5674,87.34,71.26,54.8,0.0,2.09,24.52,58.05
S5675,60.56,86.72,96.04,91.49,5.91,46.35,67.27
S5676,85.39,41.53,54.7,36.32,1.09,80.67,46.66
S5677,91.59,88.61,47.62,81.78,9.74,94.43,80.34
S5678,87.92,65.11,83.07,70.62,2.06,48.96,65.09
S5679,78.77,59.87,43.08,100.0,8.7,68.11,80.99
S5680,71.53,52.84,49.53,89.94,0.07,83.67,65.91
S5681,66.35,35.08,72.38,59.91,3.12,56.16,51.09
S5682,97.07,77.78,78.89,55.96,4.07,76.5,80.96
S5683,64.51,46.04,83.97,100.0,0.13,64.43,68.02
S5684,59.44,45.96,48.55,40.48,2.08,85.24,53.2
S5685,84.98,77.85,72.73,73.82,3.89,43.2,67.96
S5686,63.06,26.11,53.61,67.38,1.98,46.22,49.95
S5687,60.75,32.58,51.1,63.14,0.16,69.75,35.83
S5688,53.35,59.67,83.66,77.07,2.84,66.64,69.55
S5689,67.76,65.28,52.11,73.79,0.15,64.04,37.35
S5690,73.76,68.73,67.01,79.15,4.08,74.79,64.33
S5691,78.65,54.57,64.8,72.78,0.11,49.18,49.85
S5692,89.27,100.0,42.73,78.35,0.35,41.72,63.96
S5693,82.9,55.9,79.39,71.87,0.77,56.5,64.15
S5694,72.14,55.85,72.09,56.81,2.41,58.4,52.01
S5695,72.03,45.65,26.25,70.08,8.99,60.18,36.76
S5696,82.65,62.23,66.99,55.71,0.3,86.57,64.91
S5697,94.09,71.07,48.09,54.39,0.37,78.1,76.03
S5698,76.89,81.66,81.75,63.28,1.1,74.07,67.25
S5699,67.96,33.19,35.98,67.61,4.34,68.77,55.77
S5700,60.11,55.57,55.58,70.7,1.51,57.62,63.41
S5701,53.32,68.04,68.52,88.33,0.93,50.48,48.0
S5702,84.99,70.57,62.98,60.03,1.98,44.65,59.67
S5703,83.67,60.12,75.73,73.94,0.72,53.19,57.2
S5704,83.66,69.76,34.67,72.36,1.23,64.27,54.86
S5705,73.07,45.44,91.73,57.83,0.97,45.37,69.61
S5706,96.1,88.04,71.45,71.47,3.91,67.88,76.73
S5707,67.74,77.87,86.47,90.05,6.19,61.69,77.31
S5708,89.33,35.79,77.74,73.73,3.42,58.25,63.37
S5709,74.42,40.65,61.79,74.53,1.39,84.75,52.18
S5710,65.87,41.16,38.88,55.89,1.68,23.17,48.09
S5711,83.89,72.2,51.86,100.0,0.32,58.48,74.31
S5712,81.14,36.87,90.61,57.03,3.3,25.01,60.39
S5713,80.35,54.04,86.94,36.64,2.18,69.06,64.71
S5714,76.22,68.18,50.85,87.2,5.59,77.96,59.12
S5715,74.43,58.81,11.27,67.7,0.54,42.03,51.49
S5716,100.0,64.66,58.17,63.94,3.42,44.21,73.37
S5717,92.76,40.82,56.82,59.09,2.77,36.13,59.01
S5718,85.84,70.71,57.5,100.0,0.74,66.08,58.3
S5719,76.68,48.96,71.51,77.09,2.64,59.21,71.88
S5720,90.11,54.16,77.77,81.0,6.2,60.26,64.52
S5721,82.77,64.28,79.83,73.25,6.02,58.74,71.71
S5722,75.39,61.86,70.02,75.4,3.05,48.45,68.62
S5723,70.45,60.43,29.59,97.97,0.12,84.24,65.27
S5724,73.79,46.49,55.86,64.98,4.94,69.63,47.3
S5725,30.0,54.61,100.0,40.86,2.57,44.86,51.03
S5726,78.16,60.04,68.74,87.36,0.89,53.09,64.46
S5727,67.67,35.25,68.62,79.93,0.5,50.17,63.58
S5728,98.89,51.67,68.47,72.16,0.3,88.9,71.37
S5729,75.29,66.98,69.48,79.42,0.12,77.09,74.49
S5730,57.17,37.01,19.1,62.59,3.37,62.85,46.11
S5731,74.25,80.82,57.69,70.41,0.65,94.02,66.11
S5732,59.31,82.85,61.32,67.37,0.06,89.68,63.93
S5733,82.1,37.59,85.07,58.17,1.22,61.08,69.64
S5734,79.36,84.44,62.86,93.78,1.58,58.02,62.18
S5735,89.37,57.42,32.36,41.75,0.44,58.84,58.1
S5736,63.14,67.53,69.74,100.0,0.11,48.8,59.41
S5737,75.51,51.06,47.53,87.55,0.5,94.48,56.37
S5738,54.52,76.61,40.1,34.44,2.73,47.89,54.43
S5739,85.52,67.31,46.99,65.52,0.21,79.76,56.85
S5740,82.78,45.35,71.77,66.63,1.94,76.74,65.02
S5741,82.44,39.03,84.66,77.84,0.38,59.82,60.26
S5742,75.02,33.71,70.69,50.21,0.52,95.77,42.87
S5743,81.22,63.38,73.38,70.64,1.2,38.5,65.57
S5744,99.07,70.3,70.51,67.58,0.26,63.65,70.32
S5745,70.72,71.72,63.82,55.25,0.46,56.69,47.51
S5746,77.08,57.88,74.54,52.46,1.03,81.33,58.08
S5747,58.71,39.17,18.46,88.38,0.96,71.01,36.2
S5748,61.98,47.72,64.0,36.07,3.32,35.64,52.86
S5749,76.47,80.74,43.19,79.56,0.19,86.07,72.87
S5750,91.56,51.28,82.93,85.95,4.73,73.25,77.41
S5751,71.16,62.58,59.35,65.63,4.07,47.4,64.73
S5752,71.46,40.64,62.56,71.05,3.49,59.06,53.7
S5753,68.9,66.06,34.91,93.27,0.89,42.9,59.42
S5754,66.98,51.76,80.3,55.9,4.15,62.1,59.78
S5755,79.42,78.84,73.29,57.97,0.48,67.55,67.09
S5756,52.54,73.92,72.03,60.09,0.32,59.31,63.17
S5757,94.21,51.08,47.37,93.31,0.11,57.34,70.08
S5758,65.02,57.72,48.07,95.85,6.72,37.58,56.57
S5759,85.83,50.08,66.02,42.08,0.88,70.73,50.06
S5760,55.95,34.45,49.5,90.12,5.99,32.28,49.4
S5761,85.03,44.57,69.83,86.38,0.76,65.53,62.71
S5762,85.08,63.57,23.1,100.0,5.72,34.41,61.61
S5763,80.76,65.85,53.22,77.7,5.62,65.86,70.06
S5764,60.08,62.67,94.34,69.11,6.17,64.9,54.88
S5765,78.74,54.57,69.91,92.9,1.65,71.86,62.5
S5766,57.25,76.8,65.0,83.98,4.82,79.66,59.86
S5767,71.21,61.14,97.73,100.0,7.23,82.81,83.98
S5768,90.44,72.66,19.95,89.17,0.94,37.63,57.49
S5769,86.95,28.07,47.32,73.07,1.3,64.01,51.75
S5770,75.23,0.0,54.78,46.52,3.05,99.19,51.41
S5771,60.38,65.11,77.45,58.38,0.86,67.02,55.94
S5772,84.68,34.35,77.76,41.28,3.36,50.87,56.46
S5773,75.29,56.18,46.41,65.7,0.18,63.65,66.54
S5774,40.2,54.56,79.96,88.52,1.78,58.48,67.69
S5775,86.74,88.57,54.74,69.93,0.31,45.0,63.05
S5776,74.64,67.2,83.81,90.43,0.83,79.77,69.73
S5777,93.04,62.99,43.41,76.75,0.72,74.93,60.19
S5778,58.57,75.07,59.78,61.94,4.38,42.31,45.77
S5779,30.0,66.63,53.18,71.75,0.52,63.41,55.04
S5780,79.19,51.76,81.01,79.44,3.97,55.37,80.32
S5781,79.37,79.29,52.59,72.78,3.79,37.77,60.15
S5782,49.64,40.02,61.24,73.01,1.66,40.95,43.64
S5783,60.32,65.82,71.12,54.62,0.64,43.48,53.69
S5784,100.0,32.14,71.81,61.34,0.62,64.01,62.21
S5785,70.42,63.67,77.97,100.0,1.5,57.21,60.59
S5786,85.96,63.47,65.8,94.57,0.02,48.69,63.66
S5787,65.24,90.18,54.47,40.52,1.82,58.34,64.15
S5788,43.65,31.83,55.71,22.66,7.33,77.71,44.02
S5789,72.45,49.18,62.46,71.52,0.4,71.06,66.1
S5790,71.02,74.81,66.49,87.87,2.04,82.03,70.61
S5791,69.0,66.04,59.35,59.6,7.83,61.12,54.76
S5792,73.28,63.25,62.35,90.43,4.73,92.24,65.14
S5793,78.96,42.79,34.69,71.19,4.56,70.92,56.78
S5794,72.75,49.37,74.01,66.74,4.14,56.69,53.88
S5795,56.04,82.41,65.26,85.12,0.89,66.58,55.9
S5796,82.29,59.07,80.03,59.36,5.31,43.78,57.18
S5797,45.76,66.76,62.0,64.27,6.81,59.79,59.31
S5798,44.24,57.93,30.71,83.4,1.64,72.31,47.15
S5799,86.09,38.7,55.55,69.37,1.05,75.4,65.94
S5800,82.61,76.81,58.4,100.0,1.28,58.03,63.76
S5801,74.14,69.06,75.37,83.88,0.98,100.0,55.75
S5802,54.07,100.0,24.74,82.58,0.57,62.07,56.56
S5803,64.38,41.72,62.74,69.01,2.31,36.47,62.03
S5804,71.06,74.81,71.25,87.5,1.98,85.63,69.86
S5805,51.06,36.39,50.09,63.55,1.49,75.32,39.64
S5806,63.91,62.83,63.34,75.65,0.24,68.94,49.83
S5807,84.78,77.58,50.71,51.67,3.83,57.1,69.42
S5808,96.41,22.7,48.87,90.79,0.46,71.69,54.59
S5809,68.71,56.31,54.65,75.81,0.29,92.52,69.39
S5810,86.35,49.86,49.21,100.0,2.34,68.43,68.34
S5811,46.29,47.36,74.31,100.0,1.22,40.01,50.9
S5812,84.89,66.93,48.77,85.27,0.15,6.29,64.86
S5813,62.94,80.17,45.75,71.37,1.05,71.54,53.76
S5814,79.61,57.6,93.82,51.08,3.55,48.24,55.76
S5815,71.28,63.7,79.29,88.09,2.29,63.3,61.91
S5816,94.81,62.06,28.49,74.21,1.08,51.25,63.22
S5817,61.88,60.03,48.23,80.76,0.51,50.02,61.32
S5818,84.41,40.39,66.36,100.0,2.4,51.99,61.48
S5819,70.81,79.95,67.83,53.51,5.24,53.53,52.05
S5820,72.63,65.31,35.17,51.51,2.49,78.2,45.71
S5821,72.24,67.11,82.85,65.27,4.02,74.75,60.92
S5822,62.31,45.48,76.85,86.42,1.77,44.46,50.58
S5823,74.79,51.73,70.67,81.1,3.04,46.78,63.13
S5824,74.06,56.83,86.42,52.09,5.44,71.45,76.47
S5825,78.62,32.39,70.14,85.13,3.56,82.89,67.77
S5826,76.27,29.62,70.07,45.98,5.78,82.63,50.28
S5827,86.97,49.19,90.04,53.25,1.35,47.95,58.88
S5828,88.85,69.41,81.82,67.69,5.63,81.82,70.61
S5829,59.24,48.24,46.85,58.93,2.33,34.8,49.65
S5830,88.03,41.66,73.4,87.8,4.9,61.55,76.22
S5831,57.2,45.34,50.04,75.73,0.1,73.28,49.31
S5832,83.82,51.8,71.07,100.0,2.57,29.66,74.02
S5833,84.3,53.63,70.58,65.06,4.52,100.0,80.56
S5834,46.33,98.98,37.1,67.56,0.46,87.55,55.82
S5835,76.39,78.98,59.81,94.21,2.6,76.0,67.63
S5836,67.97,78.45,66.77,68.18,4.18,48.59,61.05
S5837,63.62,81.03,54.15,99.88,0.82,63.84,65.09
S5838,95.26,42.02,67.66,80.82,1.25,78.44,64.19
S5839,65.19,38.0,76.51,22.94,2.02,45.91,53.55
S5840,62.9,40.08,61.45,93.55,1.76,61.93,47.84
S5841,76.14,84.02,66.04,88.25,0.1,80.48,67.17
S5842,85.28,50.15,86.9,89.03,0.25,39.59,68.14
S5843,72.88,37.48,70.52,31.78,0.25,70.65,57.0
S5844,92.5,52.24,65.61,56.74,0.73,35.17,72.26
S5845,82.96,55.71,44.75,58.23,0.68,48.95,47.07
S5846,42.33,64.83,74.08,53.18,3.25,56.42,49.7
S5847,67.06,64.52,67.94,100.0,2.04,73.73,53.05
S5848,66.57,45.09,85.11,69.76,3.47,53.09,53.53
S5849,82.19,72.34,62.84,69.27,0.17,67.13,54.16
S5850,35.63,48.49,29.31,81.04,1.59,53.32,39.62
S5851,100.0,57.19,31.4,81.39,0.94,55.98,59.62
S5852,82.97,72.36,75.24,3.3,4.55,86.26,64.48
S5853,77.23,48.45,51.74,57.07,2.95,45.45,52.14
S5854,92.72,49.75,69.86,41.74,4.88,77.91,66.42
S5855,100.0,70.65,64.06,78.01,0.11,64.98,70.88
S5856,88.06,44.56,59.0,64.22,3.06,55.22,53.21
S5857,89.23,53.07,60.27,70.31,1.86,44.3,50.77
S5858,76.96,70.0,46.42,28.43,4.18,45.51,56.93
S5859,72.88,96.97,61.72,63.8,1.7,52.44,75.5
S5860,67.86,70.9,51.48,92.3,1.86,62.45,77.68
S5861,62.61,68.51,55.3,98.19,0.13,75.26,68.34
S5862,64.69,69.55,56.17,84.38,2.65,59.9,70.04
S5863,54.74,40.68,57.92,43.29,0.77,61.03,49.15
S5864,73.86,62.08,78.6,95.19,0.05,63.57,69.07
S5865,49.73,59.46,59.66,84.48,0.16,73.11,56.99
S5866,77.86,65.79,80.43,67.66,7.57,75.96,69.6
S5867,74.46,62.1,89.68,29.5,1.02,41.42,61.69
S5868,77.2,66.83,77.39,89.07,4.86,60.2,66.83
S5869,67.17,54.39,71.62,58.16,7.71,85.87,62.27
S5870,100.0,61.05,67.88,76.92,6.89,42.63,62.96
S5871,95.4,37.9,77.58,71.37,5.12,66.26,69.69
S5872,56.33,54.24,63.61,100.0,5.41,62.1,55.81
S5873,78.49,85.04,79.72,67.49,0.82,55.37,68.85
S5874,65.88,65.74,73.05,69.7,0.39,92.04,67.09
S5875,59.78,59.62,55.52,100.0,2.45,65.63,64.28
S5876,54.9,94.13,78.13,56.84,1.61,90.69,71.2
S5877,81.48,35.5,63.65,86.29,0.25,65.1,58.5
S5878,64.78,40.03,60.09,66.03,2.72,72.82,57.68
S5879,89.52,90.83,53.43,49.95,1.99,55.19,62.32
S5880,89.91,60.83,64.99,70.02,4.77,55.38,54.24
S5881,95.61,55.63,79.94,83.83,2.25,71.96,75.1
S5882,62.21,38.41,78.0,97.07,2.05,72.27,63.44
S5883,82.13,68.06,68.36,99.49,1.39,75.17,77.03
S5884,84.49,69.8,72.79,64.1,1.49,71.4,66.99
S5885,67.89,40.3,84.89,50.26,7.41,42.28,47.86
S5886,63.42,57.48,59.3,63.63,0.36,51.29,53.51
S5887,99.14,53.96,41.92,46.37,1.42,79.45,64.89
S5888,78.41,64.61,85.42,65.65,2.56,31.71,66.76
S5889,84.54,39.85,52.46,63.17,1.36,69.97,55.87
S5890,62.67,82.54,49.57,84.55,0.8,63.1,51.5
